"","KENYA_30_SAMPLE_POOL_20M","KENYA_30_SAMPLE_POOL_50M","KENYA_30_SAMPLE_POOL","KENYA_POP_POOL_20M","KENYA_POP_POOL_50M","UK_30_SAMPLE_POOL_20M","UK_30_SAMPLE_POOL_50M","UK_30_SAMPLE_POOL","UK_POP_POOL_20M","UK_POP_POOL_50M"
"ARO:3000379",2.8471628679962,7.97155555555555,27.2744032921811,1.15234857585904,1.56623672255611,1.54503123367283,1.25663564370269,3.82817044244969,1.32827141173516,1.09342826846197
"ARO:3000391",0,0,0,0,0,0.928611503511567,2.5051719559922,6.18685567010309,0,1.03455786263976
"ARO:3000410",30.1839583333333,92.1901428571428,315.114904761905,33.7493333333333,94.009255952381,34.3922964285714,87.5510297619048,315.890880952381,82.2066642857143,208.406223809524
"ARO:3000412",173.03625,413.898787990196,1548.47857843137,106.158191176471,292.167017156863,57.3400208333333,154.247055147059,531.801911764706,152.966970588235,358.363553921569
"ARO:3000413",0,0.64551221558142,1.96275,0,0.685672774713871,0,0,0,3.88949201254497,9.71907575757576
"ARO:3000478",0,0.997803492981892,0.997803492981892,1.00081699346405,1.00393264650493,1.41202916619442,2.23339348794348,2.98590795889017,0,1.50060024009604
"ARO:3000491",17.0577716763006,50.4384393063584,175.110235067437,16.5251926782274,41.9151650610148,55.900880539499,135.666835260116,493.874335260116,85.310368657675,211.5428477842
"ARO:3000498",5.37967519391853,15.3513732833958,50.5844618271426,10.8354010611735,26.2049876053291,17.3761254536774,44.0156581381707,159.627447367497,12.2298655732322,31.6689273199955
"ARO:3000499",16.0798540587219,41.1575682210708,156.063639896373,17.4718860103627,37.4702245250432,33.1117858376511,92.4666018998273,333.505779792746,59.3068117443869,136.387564766839
"ARO:3000502",18.4478739609174,46.1694209507414,168.590503547025,16.240248935875,41.1550977708788,40.6455968450353,107.530704460354,380.977913314552,56.0491776800956,135.542892651105
"ARO:3000506",2.32701581249299,5.7372162818158,19.2500337837838,1.001001001001,3.56971048718622,1.52758838899322,3.27702702702703,6.60698198198198,0.709483267622803,1.00017780938834
"ARO:3000508",19.5666036363636,49.4849515151515,188.65551030303,14.2285090909091,32.7254909090909,5.53028727272727,5.5715296969697,32.7479490909091,25.0611927272727,65.0485721212121
"ARO:3000516",38.5216685499058,101.001129943503,354.567186440678,27.8427815442561,80.6356572504708,68.5594632768362,168.353137476459,633.615101694915,92.6196892655367,230.728047080979
"ARO:3000518",30.002105151397,76.5997893628225,286.976104016734,27.9088158248807,67.2128697121292,89.1499180855421,212.51828447721,691.776232227488,118.74155988532,281.43502062489
"ARO:3000521",0,0,0,0,0,0.95665027796523,1.97904577841341,4.05089059334554,0.927629836954107,0.832966959848627
"ARO:3000522",0,0,0,0,0,1.97840396097277,5.3844848993582,14.3890345857969,1.001627644923,3.99155230036265
"ARO:3000535",0,0,0,0.993838203140529,0.993838203140529,0,0,0,0,0
"ARO:3000556",1.00004000160006,1.32328697403215,5.53723222099616,1.00582970687249,0,0,0,1.00004000160006,0,0
"ARO:3000565",0,0,0.886917960088692,0,1.00114224282739,0,0,0,0,0
"ARO:3000567",5.2892443463872,11.1268557814012,45.5398997976731,6.27173197706113,14.6471288361532,1.85485157978731,4.84967726347037,16.7516907116907,3.78331713007972,6.44710228111868
"ARO:3000578",1,1.9672619047619,7.18103327693175,1.64912280701754,3.37407777777778,0,0,0,1,1
"ARO:3000593",0.73333644656144,0,0.73333644656144,0,0,0,0,0,0,0
"ARO:3000595",1.02523015749375,1.73807742992485,5.16325806147805,1.46467677573823,2.93583535108959,0.943263903499544,3.58399626239674,13.7410653422923,2.79171694959193,5.27734520849839
"ARO:3000596",1.44266687276193,3.00018129457159,8.24303405572756,25.2381962564614,58.6720796481562,1.6622702340577,3.85854758682905,10.0298533218292,1.73288913964339,5.14676316847608
"ARO:3000599",0,0,0,0,0,0,1.83464520329052,3.59037107178789,0,0
"ARO:3000616",0,0,1.00124153950899,0,1.55368153198708,0,0,1.68628824513038,0,0.885435226915418
"ARO:3000617",0,0.512001099599677,0.512001099599677,0.811020125213925,1.09959967699259,0.868340337803196,1.84760577796716,4.77983149049973,0.615613946229519,1.05636279029403
"ARO:3000620",0,0,0,0,0,0,0.50019156272615,0.50019156272615,0,0
"ARO:3000621",0,0,1.50014063849878,1.00157002869363,0.998553332627642,0.997602400952333,1.16261279259481,2.1421959038154,1.00172296349722,1.26554630486175
"ARO:3000656",17.8445687533983,45.4901960784314,187.006761689291,18.3717933634992,48.453257918552,35.9751794871795,102.79457918552,353.915034690799,54.1084977375566,121.385585218703
"ARO:3000676",23.7001827502125,54.4874862988674,222.426024032802,17.1137219380506,41.0520494158207,103.364430468204,282.402986661805,1021.45638501504,108.497164015303,274.83409147008
"ARO:3000753",0,0,0,0,1.0032304018941,0,0,0,0,0
"ARO:3000777",0,0,0,0,0,0,0.996922253445738,1.99384450689148,0,0
"ARO:3000779",0,0,0,0,0,0,0.996282329027254,1.38361812225449,0,0
"ARO:3000781",1.00456070560344,0,0.675674076598484,1.00456070560344,1.00456070560344,1.00456070560344,0.668590958507178,0.733084785235852,0,0
"ARO:3000785",1.00415721085293,0,1.00415721085293,0,0,0,0,0,0,0
"ARO:3000792",8.04606730769231,25.1930729166667,90.1784270833333,5.36832513032203,15.4254599358974,18.252375,43.01925,147.303573717949,24.6494663461539,57.5893958333333
"ARO:3000793",14.9340057636888,39.4002564841499,136.569599743836,11.3544668587896,26.0603602305476,25.0028750794875,63.7158424591739,223.464430355428,33.3377585654819,82.2507973102786
"ARO:3000794",15.7404976462852,38.6460734243015,144.278230994152,13.1341952589784,29.5146176065604,25.0467483616915,69.8532327813522,236.56518104435,39.6671255603798,97.0993917659881
"ARO:3000795",33.1943393782383,85.3214404145078,317.851246977548,28.0410621761658,72.9203402417962,70.1358894645941,167.502546632124,610.105354058722,105.701450777202,254.05130224525
"ARO:3000796",26.4519097584945,64.2668795963594,235.851365816684,17.5758028581247,52.2796326268465,29.4445288337717,78.3166882898745,278.260127190798,59.455826268465,143.47656775851
"ARO:3000800",4.1312490577853,8.89090826596597,26.6008986254296,1.04882588774341,1.83280771384342,0.775270177767637,0.784632898194546,2.35155438344122,0.998961080476305,1.00229095074456
"ARO:3000801",2.57307813982917,7.905480320963,28.4842767097649,1.37873298199385,2.577233631736,1.34955514081447,1.54903391403257,3.78229044368106,0,1.05992190607793
"ARO:3000802",2.89552268718935,6.13633172884075,23.5423495754891,0.999379006410257,1.47234586218266,1.28811777076761,1.60827724993402,3.41231118373275,0,0.997842502696872
"ARO:3000803",2.79036144578313,7.82527710843373,27.4172329317269,0.985609103078983,2.0738472283784,0.892983699503898,0.97645708885964,2.60179038148057,1.00066934404284,1.00401606425703
"ARO:3000804",3.33604991872806,7.16775769037673,28.1048538494947,1.2572098288421,1.83048473732773,1.0795581491063,1.02778031774174,3.83673864865531,0.605968150653005,0.822296067191402
"ARO:3000805",2.3551736025309,5.94598481960281,20.2049963325711,1.25131061035769,1.75515577007459,0.666928992070214,1.34687920430521,2.84605007732044,0,0.71196192572427
"ARO:3000806",6.66555033557047,14.6610402684564,49.6062416107383,0.959003023680122,2.7829932885906,1.001001001001,1.56328658147037,4.97202684563758,1.001001001001,0.998391480392701
"ARO:3000807",3.20037714151584,8.96245694060987,31.2162417170649,1.38669221001983,1.98623141221721,0.999804092441346,1.83929134314148,3.6117210184746,0.999047887248394,1.51574041686385
"ARO:3000808",3.32696266838476,9.42778938456707,31.038368503569,1.50068616607267,2.30749848424003,1.09255922330097,1.13817338259301,3.86098887215963,0.500528195583279,0.980762315713772
"ARO:3000809",3.57357057177129,8.02380911807141,28.148504523965,1.35678417435109,2.67496938006407,1.6287642551675,1.3091985428051,3.91598143120671,0,0.720823095823096
"ARO:3000813",2.56958627782754,6.17623841786445,21.2548206004393,0,2.00321586493367,1.00040016006403,1.57443235822156,3.27731913004882,0,0.999921881103039
"ARO:3000814",2.53539388842164,4.05161403972343,14.7925880809595,0.748323754789272,1.46122590878474,0,1.35552305074899,3.0855783045977,0,0
"ARO:3000815",0,0.790403079135473,0.790403079135473,0,0.999520230289461,0,0,0,0,0
"ARO:3000818",3.24369490289653,7.35769185872603,23.4226381142599,1.66708764839606,1.24610591900312,1.30893478886882,1.48042217209152,3.34778033012716,0,0.998482306893522
"ARO:3000819",4.07354929577465,10.348200312989,47.6236932707355,0.920621661000486,3.42018779342723,0.751973608540628,1.17888295069388,5.00470735524257,0,0
"ARO:3000822",0,0.500334672021419,0.60968137254902,0,0,0,0,0,0,0
"ARO:3000828",18.1300193637621,45.3768409405256,166.536099585062,10.9011286307054,33.0773941908714,35.2607717842324,87.3949917012448,309.759709543568,36.6142157676349,109.177392807746
"ARO:3000829",24.395,60.4016538461538,223.027279202279,18.715061965812,46.1592414529914,56.3936495726496,141.405542735043,495.063532763533,68.9404707977208,159.537358974359
"ARO:3000830",24.1999150897623,52.3539065867235,189.977804221252,30.6189381751322,58.8603404678855,79.6389229188484,205.93794477936,721.038132094438,87.3024708879185,222.865459243086
"ARO:3000832",23.191043902439,56.3716634146341,209.180390243902,13.3504195121951,32.7569886178862,60.744806504065,132.10163902439,476.564804878049,50.3258926829268,138.539048780488
"ARO:3000833",22.4872704507513,58.5713742348358,215.021234001113,17.2808937117418,43.41383639399,37.2334741235392,86.3623984418475,315.965331942126,37.9096310517529,92.2844379521425
"ARO:3000839",0,0,0,0,0.498872115217769,0,0,0,0,0
"ARO:3000879",0,0,0,0,0,0,0,1.88855730257004,0,0
"ARO:3000893",0,0,0.999000999000999,0,0,0,0,0,0,0
"ARO:3000910",0,0,0,0,0,0,0,1.00273407348093,0,0
"ARO:3000923",0,0,0,0.998431036941948,0,0,0,0,0,0
"ARO:3000936",0,0,0,0,0,1.00124153950899,0,1.00124153950899,0,0
"ARO:3000950",0,0,0,0,0,0.655227576534525,1.00124153950899,2.35634559735428,0,0
"ARO:3000955",0,1.00148135784181,1.00148135784181,0,0,0,0,0,0,0
"ARO:3000956",0,0,1.00085221079335,0,0,0,0,0,0,0
"ARO:3000971",0,0,0,0,0,0,0,0,0,0.996758368436563
"ARO:3000980",0,0,1.82006877536479,0,4.02264192319289,0,0.998154356096275,5.79278689684449,1.84064136125654,1.74520069808028
"ARO:3001004",0,0,0,0,1.00031553577303,0,0,1.55205908241017,0,0
"ARO:3001023",0,0,0,0,0,0,0,1.00031553577303,0,0
"ARO:3001030",0,0,0,0,0,0,0,0.999378764551765,0,0.999915391774542
"ARO:3001032",0,0,0,0,0,0,0,1.00148135784181,0,0
"ARO:3001035",0,0,0,0,1.00002877780656,0,0,0,0,0
"ARO:3001045",1.00124153950899,0,1.00124153950899,0,0,0,0,0,0,1.00243349372269
"ARO:3001052",0,1.92191894946096,3.59805223550243,1.98293583656243,2.19476900986158,0,0.997891672481449,3.68345148536703,2.76639701581486,3.73076268947824
"ARO:3001055",0,0,0,0,0,0,1.00124153950899,1.00124153950899,0,0
"ARO:3001095",0,0,0,0,0,0,0,0,0,1.00268217481764
"ARO:3001110",0,0,0,0,0,0,1.00158947895573,1.00158947895573,0,0
"ARO:3001161",0,0,0,0.999168833006172,0,0,0,0,0,0
"ARO:3001203",0,0,0,0,1.00287309589635,0,0,0,0,0
"ARO:3001214",1.85112956049603,3.56907272235739,9.05425657798519,1.32551600444459,2.89119188194946,26.9605839416058,67.8875393349554,242.649459854015,33.7728467153285,84.9598394160584
"ARO:3001216",13.2671861042184,31.0999983457403,126.639593052109,11.2349090157155,26.664635235732,44.1231017369727,103.358022332506,367.717280397022,61.6963043837883,146.328544251447
"ARO:3001301",0,0,0.998183306382384,0,0,0,0,0,0,0
"ARO:3001328",21.1861609071107,44.4158198559229,125.502120441052,8.6064200398142,25.1766471777366,15.0524632950514,38.1505935265059,100.065851252713,25.2497836117415,44.5419918965877
"ARO:3001329",21.2317234637051,45.8457023371449,180.517653204111,14.619272902474,34.2860340527271,34.5080941433604,95.3747554382722,349.4531955295,54.3638708539651,141.43576458707
"ARO:3001394",0,0,0.998431036941948,0,0,0,0,0,0,0
"ARO:3001397",0,0,0.999731615673645,0,0.999731615673645,0,0,0,0,0
"ARO:3001427",0,0,0.999813988095238,0,0,0,0,0,0,0
"ARO:3001523",0,0,0,0,0,0,0,0,0,0.998405906535783
"ARO:3001764",0,0,0,0,0.998024046351184,0,0,0,0,0
"ARO:3001773",0.499925936898237,0,1.7815692825547,0,0.97214288952355,0,0,0,0,0
"ARO:3001777",0,0,0,0,1.39416968140973,0,0,0,1.00058759338538,0.676427193281126
"ARO:3001780",0,0.996849579160201,0.996849579160201,1.91941755605196,0.728447803702487,0,0,0.897563326405831,0,0
"ARO:3001796",2.69844983913425,4.96515969581749,25.5405069708492,1.69268227603229,1.0399985785864,1.00060036021613,0.999456816947311,2.62968883370839,1.00060036021613,1.00072669084076
"ARO:3001815",0,0,0,0,0,0,0,0,0,1.0015423752579
"ARO:3001817",0,0,0,0,0,0,0,0,1.73563323900745,5.74438641107678
"ARO:3001819",0,0,0,0,0,0,0,1.55884233498729,0,0
"ARO:3001828",0,0,0,0,0,0,0,0,0,0.999160705007794
"ARO:3001841",0,0,0,0,1.00005882698982,0,0,0,0,0
"ARO:3001843",0,0,0,0,0,0,0,0,1.00013424620754,0.999160705007794
"ARO:3001844",0,0,0,0,0,0,0,0,0.999160705007794,2.90433304680785
"ARO:3001848",0,0,0,0,0,0,0,0,0.999160705007794,0
"ARO:3001851",0,0,0,0,0.999160705007794,0,0,0,0,0
"ARO:3001855",0,0,0,0,0,0,0.998380579532412,0.998380579532412,0,0
"ARO:3001883",0,0,0,0,0,0,0,0.996848671940318,0,0
"ARO:3002000",0,0,0,0,1.00271504381093,0,0,0,0,0
"ARO:3002053",0,0,0,0,0,0,0,0,0.552770136362292,2.7007341381449
"ARO:3002069",0,0,0,0,0,0,0,0,4.677275903691,15.0623230093429
"ARO:3002083",0,0,0,0,0,0,0,1.00013424620754,0.99825479930192,0.559359198102654
"ARO:3002087",0,0,0,0,0,0,0,1.00005882698982,0,1.00013424620754
"ARO:3002090",0,0,0,0,0,0,0,0,1.58995278322038,1.36666545049893
"ARO:3002097",0,0,0,0,0,0,0,0,0,2.00224576213861
"ARO:3002113",0,0,0,0,0,2.52655442630805,4.40628317817907,10.1746564136126,1.00112288106931,2.29861465041931
"ARO:3002149",0,0,0,0,0,0,0,0,0.771101795787403,3.57415014501022
"ARO:3002151",0,0,0,0,0,0,0,0,2.68280829811756,2.84020862968231
"ARO:3002153",0,0,0,0,0,0,0,0,2.89919714540589,3.95742797360373
"ARO:3002391",0,0,0,0,0,0,0,1.00053720118184,0,0
"ARO:3002403",0,0,0,0,0,0,0.998961080476305,0.998961080476305,2.01813782305456,3.33280120540978
"ARO:3002405",0,0,0,0,0,0,0,0,0,1.00229095074456
"ARO:3002411",0,0,0,0,0,0,0,0,1.91979112672541,0
"ARO:3002416",0,0,0,0,0,0,0,0,0,1.00053720118184
"ARO:3002422",0,0,0,0,1.00124153950899,0,0,0,0,0
"ARO:3002429",0,0,1.00124153950899,0,0,0,0,0,0,0
"ARO:3002442",0,0,1.00031553577303,0,0,0,0,0,0,0
"ARO:3002458",0,0,0,0,0,2.75353833202828,4.19677529500958,13.9270101375828,1.70102061236742,3.49302915082383
"ARO:3002494",0,0,0,0,0,0,0,0,1.57610852966587,1.56112576956904
"ARO:3002502",0.998324958123953,2.92621644809413,5.06597009437431,0,0.998324958123953,0,0,0,0,0
"ARO:3002507",0,0,0,0,0,0,0,0.565892525691521,0.997048735742203,0
"ARO:3002523",0,1.00168740630189,0.999882564128374,0,0,0,0,0,0,0
"ARO:3002540",0,0,0,0,0,0,0,0,0.547892720306513,0
"ARO:3002547",2.48207885304659,3.3707767328457,14.3137755102041,3.8220932642487,8.74,2.72832369942197,3.59915384615385,14.2739162479062,8.56315151515151,17.151715
"ARO:3002549",0,0,0,0,0,0,0,0,0,1.00040016006403
"ARO:3002556",1.00082067295182,0,2.4501209911046,0,2.17365391621129,2.03479489346842,1.41207533296569,5.61049421246865,2.39568446125823,5.31558108305745
"ARO:3002578",19.3527402896643,45.1621629374641,171.920395869191,22.2358085402836,59.5751290877797,49.831340520079,117.008571428571,467.033914285714,60.7552653061225,156.210285714286
"ARO:3002590",0,0,0,0,0,0,0,0,0,1.45750988142293
"ARO:3002591",0,0,0,0,0,0,0,0,0.998809928595716,0
"ARO:3002597",2.09703947368421,4.17952291666667,14.2969104166667,1.97721832084894,6.84689166666667,1.27634408602151,2.3816,7.97428194444445,4.13950930626057,9.94376292657704
"ARO:3002601",0.996810207336523,3.62448009506833,11.252183600713,1.88651218062983,4.64839477578331,4.31336486249781,17.6909686755192,40.7408920667348,1.86834561834562,9.56824020552344
"ARO:3002605",1.27277943342582,1.04355314467838,4.96830798479087,8.06973384030418,21.1419264892269,27.5057034220532,68.9843105196451,257.895989860583,70.1417845373891,165.714068441065
"ARO:3002608",4.76082251082251,14.7323861016807,64.726602120793,2.62477608598298,9.76709241172051,20.8073086234243,39.2927310293013,150.993660781367,5.83238240142006,12.7213505346351
"ARO:3002613",0,0,0,1.00250626566416,1.50481540930979,0,0,0,1.25800883531787,4.67114630429895
"ARO:3002615",0,0,1.00069847410273,0,0,0,0,0,0,0
"ARO:3002616",1.63905775075988,1.21036950678455,6.43923696222941,0,1.00069847410273,0,0,0,0,0
"ARO:3002619",0,0,0,0,0,0,0,0,1.8246044257605,5.73285251504949
"ARO:3002620",0,0,0,0,0,0,0,1.00160256410256,0,0
"ARO:3002621",0,0,0,0,0,0,1.00334448160535,1.00334448160535,4.04375516956162,5.15118095763257
"ARO:3002626",0,3.02629469296136,12.2220441595442,3.19235731633273,4.93391366718832,1.67468446099731,0.998547567175018,6.5048577724359,1.39553916624643,2.05990961199294
"ARO:3002628",1.54030943785456,2.74091995846947,8.72715749742973,2.38428844933777,8.2887523192028,1.09908972115789,2.11097167014041,9.44043321299639,2.89553016487402,7.68588535704852
"ARO:3002629",0.616727206833214,1.75532969055236,5.69930769230769,0,0.735522405712681,0,0,0,0,0
"ARO:3002635",0,0,0,0,0,0,0,0,0,2.96128707893414
"ARO:3002639",69.7753489636836,187.428187875882,710.617832680286,65.9735386511551,157.602915392915,35.1456481928211,83.4890283431328,294.112724529961,84.1318333258632,221.094131048166
"ARO:3002641",2.51065643648764,7.29990671641791,22.8577013450008,2.06358349385094,7.11094482040604,1.27685235910429,1.59804044117647,5.59006740196078,5.12758906379453,11.1206887254902
"ARO:3002645",0,1.99197878775766,2.29558186147705,0,0,0,0.997763079547466,0.998615059406662,0,0
"ARO:3002647",1.48632502199288,4.17043522012579,11.9974666666667,2.8597534591195,9.73586666666667,6.65157610062893,16.4037635220126,52.8630075471698,4.51696855345912,13.2207132075472
"ARO:3002660",117.17202363654,276.07019019019,1036.49437566599,85.796004075574,213.215270989465,42.0625748328974,110.426208143628,384.809813684652,117.523967838807,280.797423229681
"ARO:3002676",3.95618674818972,6.54447282279616,22.6962317494571,4.072663507109,11.3594075829384,1.77938108695599,7.44476009669885,31.7298122931378,9.49684360189574,29.1849210110585
"ARO:3002679",5.92757609362965,11.8579068137523,37.3614303599374,0.999929373018263,3.04732855208963,0.998327127516054,2.41195166416598,2.98742163966458,0,0
"ARO:3002682",0,0,0,0,0.999088080678039,0,0,1.82192648922687,0,0.961873026069268
"ARO:3002685",0,0,0.824628916987356,0,0,0,0,0,0,0
"ARO:3002688",0.659794179641143,3.07706231051179,6.61560543924023,0,1.00109210047324,0,0.798299101412067,2.63516894532241,0,0
"ARO:3002693",0,0,0,0,0,0,0,0,1.0034665207079,1.82689427972447
"ARO:3002703",0.996492346938776,0,1.10674752357083,1.67390921885996,1.77504654125025,0.956228499004164,1.79103422619048,4.6806887755102,1.45918367346939,3.80611989795918
"ARO:3002705",0.997022315902171,1.19002163675703,3.24868369130165,0,0,0,0.952475773264304,2.01775351960147,3.02598895191488,9.69393842137921
"ARO:3002749",0,0,1.00137174211248,0,0,0,0,0,0,0
"ARO:3002750",0,0,0,0,0,0,0,0,0,1.00003355817309
"ARO:3002759",0,0,0,0,0,0,0,0,0.9981368112856,3.60294117647059
"ARO:3002775",0,0,0,0,0,0,0,0,0,1.00120144173008
"ARO:3002784",0,0,0,0,0,0,1.67308014053873,5.57321584592791,0,0
"ARO:3002788",0,0,0.998807394156231,0,0,0,0,0,18.36644356211,49.396710153148
"ARO:3002837",0,1.000100010001,1.000100010001,1.00003355817309,1.92113458680623,2.19441006127844,7.7226840532464,23.2642661109403,2.06632074166321,5.72310214314988
"ARO:3002844",0,0,1.00114714777349,0,0,0,0,0,0,0
"ARO:3002848",0,1.95665261890427,4.3042828375096,5.04013362245795,9.62763651286939,0,0,0,0,0
"ARO:3002854",15.8723818565401,35.4968396624473,137.073069620253,15.6266139240506,35.4524050632911,22.345970464135,57.0104219409283,196.835983122363,13.7837932489451,35.7311308016878
"ARO:3002858",1.65805906553041,8.18072289156627,29.1164939759036,1.21479834143878,1.52242958763157,0,0.567000143430866,0.567000143430866,7.83330722891566,24.7539457831325
"ARO:3002859",42.0340579710145,118.649093167702,439.256616977226,31.8809047619048,81.0877826086956,21.502523569607,51.7873868646508,191.154231119199,22.5476708074534,61.1244223602485
"ARO:3002860",1.59203276247208,0.776754890678941,3.98312869198312,9.75108227848101,19.415664556962,20.6381434599156,49.5231139240506,178.942082278481,48.9639873417721,124.743426160338
"ARO:3002861",22.7710443037975,53.1425696202532,198.183911392405,10.6413291139241,24.116,19.5559493670886,44.2688607594937,168.805373417722,3.87551898734177,10.801670886076
"ARO:3002862",15.773223628692,35.3619113924051,132.758396624473,18.1803797468354,45.0126582278481,0,0,0,1.00075732987125,2.72445860228575
"ARO:3002863",15.9284823529412,44.8442352941176,162.2174,14.1872549019608,28.1431549019608,0,0,0,9.6912,25.5636843137255
"ARO:3002865",0,0,0,0,0,0.500137621761693,1.00046021169738,1.15832880532073,0.997898232042247,1.9887390877628
"ARO:3002867",19.9706464646465,50.4445454545455,188.421757575758,30.766696969697,89.0169696969697,7.98384646464646,16.9040121212121,58.6534545454545,3.72877713303245,5.52627474747475
"ARO:3002868",1.00065815099864,1.00065815099864,2.33992101461981,2.87048192771084,4.86947590361446,0,0,0,2.35542958202403,4.9548172690763
"ARO:3002872",0.999200639488409,1.14112645482898,2.15205805118324,0,0,0,0,0,0,0
"ARO:3002879",0,0,0,0,0,34.5333717894675,80.6094113992856,293.851244467734,8.13191785329664,19.6928795829551
"ARO:3002882",0,0,0,0,0.995822890559733,0,0,0,0,0
"ARO:3002895",9.17630891205403,20.2428304761905,76.4714514285714,9.75046666666667,20.8989866666667,6.63904,19.4,67.1906285714286,8.71332571428571,19.4066666666667
"ARO:3002897",2.16618137474491,4.38123321542229,14.9284062688999,3.52481435275946,9.73843159195282,1.00088077508207,1.35106989388757,9.32476901232159,2.42653120476744,8.9924547948186
"ARO:3002909",0,0,0.999329309188464,0.999329309188464,0,0,0,0,0,0
"ARO:3002919",0,0,0,0,0,0,0,0,1.91163362068965,3.85704310344828
"ARO:3002922",0.824244066571822,0.999697401689171,2.1796957749794,0.997765006385696,1.51967285587975,0,0,0,0.500371704694916,1.00008000640051
"ARO:3002931",0,0,0,0,0,0,0,0,1.10413021813753,2.58456599897278
"ARO:3002933",1.7822135091784,0.84627751109501,1.79298158645889,0,0,0.643276363573777,0,0.643276363573777,0.99838773871923,0.628968793084362
"ARO:3002942",0,0,0,0,0,0,0,0,0.697060688574732,3.42186736190321
