	CARD_KENYA_30_SAMPLE_POOL_20M	CARD_KENYA_30_SAMPLE_POOL_50M	CARD_KENYA_30_SAMPLE_POOL	CARD_KENYA_POP_POOL_20M	CARD_KENYA_POP_POOL_50M	CARD_UK_30_SAMPLE_POOL_20M	CARD_UK_30_SAMPLE_POOL_50M	CARD_UK_30_SAMPLE_POOL	CARD_UK_POP_POOL_20M	CARD_UK_POP_POOL_50M
3002386_FJ666063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002498_FJ666064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002497_FJ666065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002500_FJ666066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002501_FJ666067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002502_FJ666068	149.0	143.25	141.714	0.0	149.0	0.0	0.0	0.0	0.0	0.0
3002505_FJ666069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002506_FJ666070	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002507_FJ666071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	150.0	150.0	0.0
3002508_FJ666072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002509_FJ666073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001059_FJ668814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003872_FJ744160.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003873_FJ744161.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003874_FJ744162.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003876_FJ744163.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002433_FJ755840	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002432_FJ755841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000237_FJ768952	146.824	146.25	145.955	145.048	146.23	144.951	145.106	145.025	145.401	145.646
3002404_FJ785625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002405_FJ785626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	147.0
3001804_FJ790516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001020_FJ807656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001932_FJ815436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002339_FJ820124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002289_FJ822963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002376_FJ825622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001801_FJ848783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002576_FJ854362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002862_FJ854362	143.779	142.047	143.017	143.625	142.24	0.0	0.0	0.0	148.0	139.286
3002340_FJ854362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002907_FJ872411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002967_FJ872411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002971_FJ872411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002924_FJ872411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002935_FJ872411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002480_FJ872530	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001948_FJ873739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001035_FJ873740	0.0	0.0	0.0	0.0	139.0	0.0	0.0	0.0	0.0	0.0
3004547_FJ905898.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001950_FJ907381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004577_FJ911554.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001034_FJ919776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001949_FJ971899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002737_FJ981621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002738_FJ981622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001442_FLES01000010.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004691_FLXA01000011.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004551_FM877476.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003018_FM957884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000589_FN396876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002852_FN397623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002056_FN546177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002341_FN554543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002057_FN556186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000556_FN594949	150.0	149.5	145.524	147.0	0.0	0.0	0.0	150.0	0.0	0.0
3002629_FN594949	149.75	148.8	148.182	0.0	149.25	0.0	0.0	0.0	0.0	0.0
3002061_FN645444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001831_FN645445.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004614_FN645454.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004611_FN649414.1	145.78	146.56	146.481	146.708	146.728	147.745	147.21	147.215	147.332	146.548
3001042_FN652295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003918_FN806789.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002831_FN806792.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002869_FN812951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001955_FN813245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003585_FO834906.1	147.4	146.1	146.064	140.286	137.548	148.3	140.54	142.685	148.292	146.45
3003924_FQ312002.1	150.0	149.4	149.667	0.0	145.0	0.0	0.0	0.0	0.0	0.0
3001959_FR682582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000910_FR717535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	139.0	0.0	0.0
3003106_FR734406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002296_FR748153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004105_FR771847.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002833_FR772051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001209_FR821779.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001375_FR848831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001486_FR853176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001488_FR865168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002320_GQ140348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001935_GQ149243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001936_GQ149244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001037_GQ149347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003022_GQ150744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002188_GQ152600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002185_GQ152601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002189_GQ152602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001799_GQ202693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002387_GQ202694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002832_GQ205627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002845_GQ205627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002293_GQ242167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000573_GQ244501.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000846_GQ288397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003097_GQ342996	147.544	147.675	147.03	146.529	145.916	149.333	147.375	146.964	142.0	144.735
3002999_GQ343019	143.889	139.722	144.246	148.571	141.935	146.371	145.247	144.329	147.139	145.08
3002086_GQ351345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001974_GQ351346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001170_GQ390805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001171_GQ390806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001172_GQ390807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001173_GQ390808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001174_GQ390809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002368_GQ396303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002060_GQ402541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002290_GQ414736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002713_GQ463707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001453_GQ853679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001454_GQ853680	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001455_GQ853681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001654_GQ861437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001951_GQ870432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002801_GQ891757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003905_GQ900432.1	0.0	0.0	0.0	0.0	149.0	141.375	146.603	145.994	140.25	147.5
3001860_GU015024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002217_GU045307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003023_GU060319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004555_GU067642.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001952_GU127598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004165_GU143889.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002342_GU169702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002264_GU186044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002265_GU186045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001663_GU199038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004678_GU201947.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002266_GU206353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002343_GU207844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002344_GU208678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004556_GU295656.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000903_GU371926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000858_GU437214.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001041_GU550123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002597_GU565967.1	149.175	146.793	146.011	149.059	144.993	149.562	142.896	145.354	146.787	148.887
3002858_GU585907.1	135.417	145.5	142.157	149.125	139.2	0.0	126.5	126.5	144.481	145.029
3004615_GU591983.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001176_GU827715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001662_GU831575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001175_GU932590	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003784_HE608151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001503_HE614014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001502_HE616889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003205_HE650138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001819_HE819401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	147.5	0.0	0.0
3001835_HE819402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002103_HE819404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002767_HE820727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001672_HE963768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001673_HE963769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001674_HE963770	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001675_HE963771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001347_HE981194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000421_HE999704.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001504_HF947514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002255_HF953351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004649_HG002396.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001962_HG423149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003899_HG738867	146.127	146.102	146.28	146.63	146.341	146.003	146.267	146.239	146.045	146.334
3003890_HG738867	146.579	146.256	146.071	144.777	146.293	144.751	143.946	143.836	145.269	144.647
3003889_HG738867	146.547	146.596	146.473	146.908	147.114	145.971	146.314	146.117	145.646	145.546
3003900_HG738867	146.425	146.708	146.68	146.792	146.696	145.779	145.606	145.591	145.85	145.776
3003971_HG796218.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002143_HG798963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001394_HG934763	0.0	0.0	147.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001351_HG934764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003948_HG970100.1	0.0	0.0	0.0	0.0	149.125	149.182	148.188	148.941	149.435	148.1
3003949_HG970103.1	0.0	0.0	150.0	0.0	150.0	149.324	149.487	148.608	147.062	147.592
3002800_HM015626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001776_HM015773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002058_HM046998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002321_HM066995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001656_HM113558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001657_HM113559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001658_HM113560	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001659_HM113561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001660_HM113562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001661_HM113563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001472_HM113564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002053_HM146927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	149.5	149.8
3001954_HM167760	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002345_HM173356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002739_HM192542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002267_HM245379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002268_HM245380	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001047_HM246246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002269_HM367709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002742_HM439641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002743_HM439643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002744_HM439649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002745_HM439650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000553_HM440348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000549_HM440348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001465_HM488986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001466_HM488987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001467_HM488988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001468_HM488989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001469_HM488990	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001470_HM488991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001471_HM488992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004666_HM537013.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002065_HM544039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002066_HM544040	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001178_HM559945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004468_HM560971.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002161_HM565917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002059_HM569226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001473_HM570035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001474_HM570036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001709_HM640278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002295_HM750249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001157_HM751100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001169_HM751103.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001957_HM755448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001958_HM803271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002294_HM855205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003112_HM990671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001475_HQ111474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001695_HQ122933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001953_HQ166709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002740_HQ172108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002072_HQ185697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000245_HQ203032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002873_HQ219726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004641_HQ247816.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002068_HQ285243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001373_HQ317449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002135_HQ322612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002067_HQ322613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002064_HQ336940	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002323_HQ342889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002741_HQ386846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001960_HQ398214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001961_HQ398215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004677_HQ401565.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002746_HQ418999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002646_HQ424460	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001479_HQ425492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001480_HQ425493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001481_HQ425494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001482_HQ425495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3000813_HQ433550	140.818	146.312	145.135	0.0	149.5	150.0	149.083	147.676	0.0	128.0
3002708_HQ449669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002136_HQ456945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001045_HQ529916	150.0	0.0	150.0	0.0	0.0	0.0	0.0	0.0	0.0	145.0
3002795_HQ631376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002794_HQ631377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001805_HQ634775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001179_HQ637576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002322_HQ641421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002076_HQ650104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004033_HQ652506.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	148.5	0.0
3004032_HQ652506.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001168_HQ661362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001181_HQ661363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003878_HQ662682.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001826_HQ693810	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001783_HQ700343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002761_HQ704413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002369_HQ713678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001665_HQ734811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001666_HQ734812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001667_HQ734813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002077_HQ832678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001965_HQ833651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001963_HQ833652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001109_HQ845196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002297_HQ858608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002346_HQ874631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3002229_HQ875573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001056_HQ877606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001159_HQ877615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001966_HQ913565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001664_HQ998857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003105_J03306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004489_JCMW02000002.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3003888_JEXY01000001.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3004617_JF265068.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3001809_JF268688.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
